,ts_code,symbol,name,area,industry,list_date
493,002020.SZ,002020,京新药业,浙江,化学制药,20040715
495,002022.SZ,002022,科华生物,上海,医疗保健,20040721
496,002023.SZ,002023,海特高新,四川,航空,20040721
497,002024.SZ,002024,苏宁易购,江苏,电器连锁,20040721
498,002025.SZ,002025,航天电器,贵州,元器件,20040726
499,002026.SZ,002026,山东威达,山东,机械基件,20040727
500,002027.SZ,002027,分众传媒,广东,影视音像,20040804
501,002028.SZ,002028,思源电气,上海,电气设备,20040805
502,002029.SZ,002029,七匹狼,福建,服饰,20040806
503,002030.SZ,002030,达安基因,广东,生物制药,20040809
504,002031.SZ,002031,巨轮智能,广东,汽车配件,20040816
505,002032.SZ,002032,苏泊尔,浙江,家用电器,20040817
506,002033.SZ,002033,丽江股份,云南,旅游景点,20040825
507,002034.SZ,002034,旺能环境,浙江,环境保护,20040826
508,002035.SZ,002035,华帝股份,广东,家用电器,20040901
509,002036.SZ,002036,联创电子,江西,元器件,20040903
510,002037.SZ,002037,保利联合,贵州,化工原料,20040908
511,002038.SZ,002038,双鹭药业,北京,生物制药,20040909
512,002039.SZ,002039,黔源电力,贵州,水力发电,20050303
513,002040.SZ,002040,南京港,江苏,港口,20050325
514,002041.SZ,002041,登海种业,山东,种植业,20050418
515,002042.SZ,002042,华孚时尚,安徽,纺织,20050427
516,002043.SZ,002043,兔宝宝,浙江,其他建材,20050510
517,002044.SZ,002044,美年健康,江苏,医疗保健,20050518
518,002045.SZ,002045,国光电器,广东,元器件,20050523
519,002046.SZ,002046,国机精工,河南,机械基件,20050526
520,002047.SZ,002047,宝鹰股份,深圳,装修装饰,20050531
521,002048.SZ,002048,宁波华翔,浙江,汽车配件,20050603
522,002049.SZ,002049,紫光国微,河北,元器件,20050606
523,002050.SZ,002050,三花智控,浙江,家用电器,20050607
524,002051.SZ,002051,中工国际,北京,建筑工程,20060619
526,002053.SZ,002053,云南能投,云南,食品,20060627
527,002054.SZ,002054,德美化工,广东,化工原料,20060725
528,002055.SZ,002055,得润电子,深圳,元器件,20060725
529,002056.SZ,002056,横店东磁,浙江,元器件,20060802
530,002057.SZ,002057,中钢天源,安徽,元器件,20060802
532,002059.SZ,002059,云南旅游,云南,旅游景点,20060810
533,002060.SZ,002060,粤水电,广东,建筑工程,20060810
534,002061.SZ,002061,浙江交科,浙江,建筑工程,20060816
535,002062.SZ,002062,宏润建设,浙江,建筑工程,20060816
536,002063.SZ,002063,远光软件,广东,软件服务,20060823
537,002064.SZ,002064,华峰化学,浙江,化纤,20060823
538,002065.SZ,002065,东华软件,北京,软件服务,20060823
539,002066.SZ,002066,瑞泰科技,北京,其他建材,20060823
540,002067.SZ,002067,景兴纸业,浙江,造纸,20060915
541,002068.SZ,002068,黑猫股份,江西,化工原料,20060915
542,002069.SZ,002069,獐子岛,辽宁,渔业,20060928
544,002073.SZ,002073,软控股份,山东,软件服务,20061018
545,002074.SZ,002074,国轩高科,安徽,电气设备,20061018
546,002075.SZ,002075,沙钢股份,江苏,特种钢,20061025
548,002077.SZ,002077,大港股份,江苏,半导体,20061116
549,002078.SZ,002078,太阳纸业,山东,造纸,20061116
550,002079.SZ,002079,苏州固锝,江苏,半导体,20061116
551,002080.SZ,002080,中材科技,江苏,化纤,20061120
552,002081.SZ,002081,金螳螂,江苏,装修装饰,20061120
553,002082.SZ,002082,万邦德,浙江,中成药,20061120
554,002083.SZ,002083,孚日股份,山东,纺织,20061124
555,002084.SZ,002084,海鸥住工,广东,家居用品,20061124
556,002085.SZ,002085,万丰奥威,浙江,汽车配件,20061128
558,002087.SZ,002087,新野纺织,河南,纺织,20061130
559,002088.SZ,002088,鲁阳节能,山东,矿物制品,20061130
561,002090.SZ,002090,金智科技,江苏,软件服务,20061208
562,002091.SZ,002091,江苏国泰,江苏,商贸代理,20061208
563,002092.SZ,002092,中泰化学,新疆,化工原料,20061208
564,002093.SZ,002093,国脉科技,福建,电信运营,20061215
565,002094.SZ,002094,青岛金王,山东,日用化工,20061215
566,002095.SZ,002095,生意宝,浙江,互联网,20061215
567,002096.SZ,002096,南岭民爆,湖南,化工原料,20061222
568,002097.SZ,002097,山河智能,湖南,工程机械,20061222
569,002098.SZ,002098,浔兴股份,福建,服饰,20061222
570,002099.SZ,002099,海翔药业,浙江,化学制药,20061226
571,002100.SZ,002100,天康生物,新疆,饲料,20061226
572,002101.SZ,002101,广东鸿图,广东,汽车配件,20061229
574,002103.SZ,002103,广博股份,浙江,文教休闲,20070110
575,002104.SZ,002104,恒宝股份,江苏,元器件,20070110
576,002105.SZ,002105,信隆健康,深圳,摩托车,20070112
577,002106.SZ,002106,莱宝高科,深圳,元器件,20070112
578,002107.SZ,002107,沃华医药,山东,中成药,20070124
579,002108.SZ,002108,沧州明珠,河北,塑料,20070124
580,002109.SZ,002109,兴化股份,陕西,化工原料,20070126
581,002110.SZ,002110,三钢闽光,福建,普钢,20070126
582,002111.SZ,002111,威海广泰,山东,航空,20070126
583,002112.SZ,002112,三变科技,浙江,电气设备,20070208
585,002114.SZ,002114,罗平锌电,云南,铅锌,20070215
586,002115.SZ,002115,三维通信,浙江,广告包装,20070215
587,002116.SZ,002116,中国海诚,上海,建筑工程,20070215
588,002117.SZ,002117,东港股份,山东,广告包装,20070302
589,002118.SZ,002118,紫鑫药业,吉林,中成药,20070302
590,002119.SZ,002119,康强电子,浙江,半导体,20070302
591,002120.SZ,002120,韵达股份,浙江,仓储物流,20070306
592,002121.SZ,002121,科陆电子,深圳,电器仪表,20070306
594,002123.SZ,002123,梦网科技,辽宁,互联网,20070328
595,002124.SZ,002124,天邦股份,浙江,饲料,20070403
596,002125.SZ,002125,湘潭电化,湖南,化工原料,20070403
597,002126.SZ,002126,银轮股份,浙江,汽车配件,20070418
598,002127.SZ,002127,南极电商,江苏,互联网,20070418
599,002128.SZ,002128,电投能源,内蒙,煤炭开采,20070418
600,002129.SZ,002129,中环股份,天津,电气设备,20070420
601,002130.SZ,002130,沃尔核材,深圳,电气设备,20070420
602,002131.SZ,002131,利欧股份,浙江,互联网,20070427
603,002132.SZ,002132,恒星科技,河南,钢加工,20070427
604,002133.SZ,002133,广宇集团,浙江,全国地产,20070427
605,002134.SZ,002134,天津普林,天津,元器件,20070516
606,002135.SZ,002135,东南网架,浙江,建筑工程,20070530
607,002136.SZ,002136,安纳达,安徽,化工原料,20070530
608,002137.SZ,002137,实益达,深圳,通信设备,20070613
609,002138.SZ,002138,顺络电子,深圳,元器件,20070613
610,002139.SZ,002139,拓邦股份,深圳,元器件,20070629
611,002140.SZ,002140,东华科技,安徽,建筑工程,20070712
612,002141.SZ,002141,贤丰控股,广东,电气设备,20070720
613,002142.SZ,002142,宁波银行,浙江,银行,20070719
614,002144.SZ,002144,宏达高科,浙江,纺织,20070803
615,002145.SZ,002145,中核钛白,甘肃,化工原料,20070803
616,002146.SZ,002146,荣盛发展,河北,全国地产,20070808
618,002148.SZ,002148,北纬科技,北京,互联网,20070810
619,002149.SZ,002149,西部材料,陕西,小金属,20070810
620,002150.SZ,002150,通润装备,江苏,机械基件,20070810
621,002151.SZ,002151,北斗星通,北京,通信设备,20070813
622,002152.SZ,002152,广电运通,广东,IT设备,20070813
623,002153.SZ,002153,石基信息,北京,软件服务,20070813
624,002154.SZ,002154,报喜鸟,浙江,服饰,20070816
625,002155.SZ,002155,湖南黄金,湖南,黄金,20070816
626,002156.SZ,002156,通富微电,江苏,半导体,20070816
627,002157.SZ,002157,正邦科技,江西,饲料,20070817
628,002158.SZ,002158,汉钟精机,上海,工程机械,20070817
629,002159.SZ,002159,三特索道,湖北,旅游服务,20070817
630,002160.SZ,002160,常铝股份,江苏,铝,20070821
631,002161.SZ,002161,远望谷,深圳,通信设备,20070821
632,002162.SZ,002162,悦心健康,上海,陶瓷,20070823
633,002163.SZ,002163,海南发展,深圳,装修装饰,20070823
634,002164.SZ,002164,宁波东力,浙江,电气设备,20070823
635,002165.SZ,002165,红宝丽,江苏,化工原料,20070913
636,002166.SZ,002166,莱茵生物,广西,中成药,20070913
637,002167.SZ,002167,东方锆业,广东,小金属,20070913
638,002168.SZ,002168,惠程科技,深圳,互联网,20070919
639,002169.SZ,002169,智光电气,广东,电气设备,20070919
640,002170.SZ,002170,芭田股份,深圳,农药化肥,20070919
641,002171.SZ,002171,楚江新材,安徽,铜,20070921
642,002172.SZ,002172,澳洋健康,江苏,化纤,20070921
643,002173.SZ,002173,创新医疗,浙江,医疗保健,20070925
644,002174.SZ,002174,游族网络,福建,互联网,20070925
646,002176.SZ,002176,江特电机,江西,电气设备,20071012
647,002177.SZ,002177,御银股份,广东,IT设备,20071101
648,002178.SZ,002178,延华智能,上海,建筑工程,20071101
649,002179.SZ,002179,中航光电,河南,元器件,20071101
650,002180.SZ,002180,纳思达,广东,IT设备,20071113
651,002181.SZ,002181,粤传媒,广东,出版业,20071116
652,002182.SZ,002182,云海金属,江苏,小金属,20071113
653,002183.SZ,002183,怡亚通,深圳,仓储物流,20071113
654,002184.SZ,002184,海得控制,上海,软件服务,20071116
655,002185.SZ,002185,华天科技,甘肃,半导体,20071120
656,002186.SZ,002186,全聚德,北京,酒店餐饮,20071120
657,002187.SZ,002187,广百股份,广东,百货,20071122
659,002189.SZ,002189,中光学,河南,元器件,20071203
660,002190.SZ,002190,成飞集成,四川,汽车配件,20071203
661,002191.SZ,002191,劲嘉股份,深圳,广告包装,20071205
662,002192.SZ,002192,融捷股份,广东,小金属,20071205
663,002193.SZ,002193,如意集团,山东,纺织,20071207
664,002194.SZ,002194,武汉凡谷,湖北,通信设备,20071207
665,002195.SZ,002195,二三四五,上海,软件服务,20071212
666,002196.SZ,002196,方正电机,浙江,纺织机械,20071212
667,002197.SZ,002197,证通电子,深圳,电器仪表,20071218
668,002198.SZ,002198,嘉应制药,广东,中成药,20071218
669,002199.SZ,002199,东晶电子,浙江,元器件,20071221
671,002201.SZ,002201,正威新材,江苏,玻璃,20071226
672,002202.SZ,002202,金风科技,新疆,电气设备,20071226
673,002203.SZ,002203,海亮股份,浙江,铜,20080116
674,002204.SZ,002204,大连重工,辽宁,专用机械,20080116
675,002205.SZ,002205,国统股份,新疆,其他建材,20080123
676,002206.SZ,002206,海利得,浙江,化纤,20080123
677,002207.SZ,002207,准油股份,新疆,石油开采,20080128
678,002208.SZ,002208,合肥城建,安徽,区域地产,20080128
679,002209.SZ,002209,达意隆,广东,轻工机械,20080130
681,002211.SZ,002211,宏达新材,上海,橡胶,20080201
682,002212.SZ,002212,天融信,广东,软件服务,20080201
683,002213.SZ,002213,大为股份,深圳,汽车配件,20080201
684,002214.SZ,002214,大立科技,浙江,电器仪表,20080218
685,002215.SZ,002215,诺普信,深圳,农药化肥,20080218
686,002216.SZ,002216,三全食品,河南,食品,20080220
687,002217.SZ,002217,合力泰,福建,元器件,20080220
688,002218.SZ,002218,拓日新能,深圳,电气设备,20080228
690,002221.SZ,002221,东华能源,江苏,石油贸易,20080306
691,002222.SZ,002222,福晶科技,福建,元器件,20080319
692,002223.SZ,002223,鱼跃医疗,江苏,医疗保健,20080418
693,002224.SZ,002224,三力士,浙江,橡胶,20080425
694,002225.SZ,002225,濮耐股份,河南,其他建材,20080425
695,002226.SZ,002226,江南化工,安徽,化工原料,20080506
696,002227.SZ,002227,奥特迅,深圳,电气设备,20080506
697,002228.SZ,002228,合兴包装,福建,广告包装,20080508
698,002229.SZ,002229,鸿博股份,福建,广告包装,20080508
699,002230.SZ,002230,科大讯飞,安徽,软件服务,20080512
700,002231.SZ,002231,奥维通信,辽宁,通信设备,20080512
701,002232.SZ,002232,启明信息,吉林,软件服务,20080509
702,002233.SZ,002233,塔牌集团,广东,水泥,20080516
703,002234.SZ,002234,民和股份,山东,农业综合,20080516
704,002235.SZ,002235,安妮股份,福建,造纸,20080516
705,002236.SZ,002236,大华股份,浙江,电器仪表,20080520
706,002237.SZ,002237,恒邦股份,山东,黄金,20080520
707,002238.SZ,002238,天威视讯,深圳,影视音像,20080526
708,002239.SZ,002239,奥特佳,江苏,汽车配件,20080522
709,002240.SZ,002240,盛新锂能,深圳,小金属,20080523
710,002241.SZ,002241,歌尔股份,山东,元器件,20080522
711,002242.SZ,002242,九阳股份,山东,家用电器,20080528
712,002243.SZ,002243,力合科创,深圳,塑料,20080528
713,002244.SZ,002244,滨江集团,浙江,区域地产,20080529
714,002245.SZ,002245,蔚蓝锂芯,江苏,电气设备,20080605
715,002246.SZ,002246,北化股份,四川,化工原料,20080605
716,002247.SZ,002247,聚力文化,浙江,造纸,20080612
717,002248.SZ,002248,华东数控,山东,机床制造,20080612
718,002249.SZ,002249,大洋电机,广东,电气设备,20080619
719,002250.SZ,002250,联化科技,浙江,化工原料,20080619
720,002251.SZ,002251,步步高,湖南,超市连锁,20080619
721,002252.SZ,002252,上海莱士,上海,生物制药,20080623
722,002253.SZ,002253,川大智胜,四川,软件服务,20080623
723,002254.SZ,002254,泰和新材,山东,化纤,20080625
724,002255.SZ,002255,海陆重工,江苏,专用机械,20080625
725,002256.SZ,002256,兆新股份,深圳,新型电力,20080625
726,002258.SZ,002258,利尔化学,四川,农药化肥,20080708
728,002261.SZ,002261,拓维信息,湖南,互联网,20080723
729,002262.SZ,002262,恩华药业,江苏,化学制药,20080723
730,002263.SZ,002263,大东南,浙江,塑料,20080728
731,002264.SZ,002264,新华都,福建,超市连锁,20080731
732,002265.SZ,002265,西仪股份,云南,汽车配件,20080806
733,002266.SZ,002266,浙富控股,浙江,环境保护,20080806
734,002267.SZ,002267,陕天然气,陕西,供气供热,20080813
735,002268.SZ,002268,卫士通,四川,软件服务,20080811
736,002269.SZ,002269,美邦服饰,上海,服饰,20080828
737,002270.SZ,002270,华明装备,山东,电气设备,20080905
738,002271.SZ,002271,东方雨虹,北京,其他建材,20080910
739,002272.SZ,002272,川润股份,四川,机械基件,20080919
740,002273.SZ,002273,水晶光电,浙江,元器件,20080919
741,002274.SZ,002274,华昌化工,江苏,农药化肥,20080925
742,002275.SZ,002275,桂林三金,广西,中成药,20090710
743,002276.SZ,002276,万马股份,浙江,电气设备,20090710
744,002277.SZ,002277,友阿股份,湖南,百货,20090717
745,002278.SZ,002278,神开股份,上海,化工机械,20090811
746,002279.SZ,002279,久其软件,北京,软件服务,20090811
747,002280.SZ,002280,联络互动,浙江,软件服务,20090821
748,002281.SZ,002281,光迅科技,湖北,通信设备,20090821
749,002282.SZ,002282,博深股份,河北,轻工机械,20090821
750,002283.SZ,002283,天润工业,山东,汽车配件,20090821
751,002284.SZ,002284,亚太股份,浙江,汽车配件,20090828
752,002285.SZ,002285,世联行,深圳,房产服务,20090828
753,002286.SZ,002286,保龄宝,山东,食品,20090828
754,002287.SZ,002287,奇正藏药,西藏,中成药,20090828
755,002288.SZ,002288,超华科技,广东,元器件,20090903
756,002289.SZ,002289,宇顺电子,深圳,元器件,20090903
757,002290.SZ,002290,禾盛新材,江苏,家用电器,20090903
758,002291.SZ,002291,星期六,广东,服饰,20090903
759,002292.SZ,002292,奥飞娱乐,广东,影视音像,20090910
760,002293.SZ,002293,罗莱生活,江苏,纺织,20090910
761,002294.SZ,002294,信立泰,深圳,化学制药,20090910
762,002295.SZ,002295,精艺股份,广东,铜,20090929
763,002296.SZ,002296,辉煌科技,河南,通信设备,20090929
764,002297.SZ,002297,博云新材,湖南,矿物制品,20090929
765,002298.SZ,002298,中电兴发,安徽,软件服务,20090929
766,002299.SZ,002299,圣农发展,福建,农业综合,20091021
767,002300.SZ,002300,太阳电缆,福建,电气设备,20091021
768,002301.SZ,002301,齐心集团,深圳,文教休闲,20091021
769,002302.SZ,002302,西部建设,新疆,水泥,20091103
770,002303.SZ,002303,美盈森,深圳,造纸,20091103
771,002304.SZ,002304,洋河股份,江苏,白酒,20091106
772,002305.SZ,002305,南国置业,湖北,区域地产,20091106
773,002306.SZ,002306,中科云网,北京,互联网,20091111
774,002307.SZ,002307,北新路桥,新疆,建筑工程,20091111
775,002308.SZ,002308,威创股份,广东,IT设备,20091127
776,002309.SZ,002309,中利集团,江苏,电气设备,20091127
777,002310.SZ,002310,东方园林,北京,建筑工程,20091127
778,002311.SZ,002311,海大集团,广东,饲料,20091127
